"Rank","Player","Team","Position","Points","Games","Avg"
"43","Marquise Brown","BAL","WR","19.4","1","19.4"
"45","Zach Wilson","NYJ","QB","19.3","1","19.3"
"46","DeVonta Smith","PHI","WR","19.1","1","19.1"
"46","Sam Darnold","CAR","QB","19.1","1","19.1"
"48","Keenan Allen","LAC","WR","19.0","1","19.0"
"49","David Montgomery","CHI","RB","18.8","1","18.8"
"50","Marvin Jones Jr.","JAC","WR","18.7","1","18.7"
"51","Joe Burrow","CIN","QB","18.6","1","18.6"
"52","Ty'Son Williams","BAL","RB","18.4","1","18.4"
"53","Carson Wentz","IND","QB","18.3","1","18.3"
"54","Nelson Agholor","NE","WR","18.2","1","18.2"
"54","Brandin Cooks","HOU","WR","18.2","1","18.2"
"56","Alvin Kamara","NO","RB","18.1","1","18.1"
"57","Lamar Jackson","BAL","QB","18.0","1","18.0"
"58","Jonathan Taylor","IND","RB","17.6","1","17.6"
"58","D.J. Chark Jr.","JAC","WR","17.6","1","17.6"
"60","Miles Sanders","PHI","RB","17.3","1","17.3"
"61","Tua Tagovailoa","MIA","QB","17.2","1","17.2"
"61","Josh Allen","BUF","QB","17.2","1","17.2"
"63","Juwan Johnson","NO","TE","17.1","1","17.1"
"63","Kareem Hunt","CLE","RB","17.1","1","17.1"
"65","Josh Jacobs","LV","RB","17.0","1","17.0"
"66","Jalen Reagor","PHI","WR","16.9","1","16.9"
"67","Elijah Mitchell","SF","RB","16.4","1","16.4"
"68","Jaylen Waddle","MIA","WR","16.1","1","16.1"
"69","Arizona Cardinals","ARI","DST","16.0","1","16.0"
"69","D.K. Metcalf","SEA","WR","16.0","1","16.0"
"69","Van Jefferson","LAR","WR","16.0","1","16.0"
"72","Stefon Diggs","BUF","WR","15.9","1","15.9"
"73","Tee Higgins","CIN","WR","15.8","1","15.8"
"74","Darrell Henderson Jr.","LAR","RB","15.7","1","15.7"
"75","DJ Moore","CAR","WR","15.4","1","15.4"
"76","Deonte Harty","NO","WR","15.2","1","15.2"
"76","Mac Jones","NE","QB","15.2","1","15.2"
"76","Ryan Tannehill","TEN","QB","15.2","1","15.2"
"79","New Orleans Saints","NO","DST","15.0","1","15.0"
"80","A.J. Brown","TEN","WR","14.9","1","14.9"
"81","Jimmy Garoppolo","SF","QB","14.8","1","14.8"
"82","K.J. Osborn","MIN","WR","14.6","1","14.6"
"82","Chase Edmonds","ARI","RB","14.6","1","14.6"
"82","Diontae Johnson","PIT","WR","14.6","1","14.6"
"85","Mark Ingram II","Multi","RB","14.5","1","14.5"
"86","Danny Amendola","HOU","WR","14.4","1","14.4"
"86","Justin Herbert","LAC","QB","14.4","1","14.4"
"88","Dallas Goedert","PHI","TE","14.2","1","14.2"
"88","Nyheim Hines","IND","RB","14.2","1","14.2"
"90","Cole Beasley","BUF","WR","14.0","1","14.0"
"90","Joey Slye","Multi","K","14.0","1","14.0"
"90","Robbie Gould","SF","K","14.0","1","14.0"
"90","Pittsburgh Steelers","PIT","DST","14.0","1","14.0"
"94","Tim Patrick","DEN","WR","13.9","1","13.9"
"95","Baker Mayfield","CLE","QB","13.6","1","13.6"
"95","Sammy Watkins","BAL","WR","13.6","1","13.6"
"97","Jerry Jeudy","DEN","WR","13.2","1","13.2"
"98","Hunter Renfrow","LV","WR","13.0","1","13.0"
"99","Laviska Shenault Jr.","JAC","WR","12.9","1","12.9"
"100","Chris Carson","SEA","RB","12.7","1","12.7"
"100","Robby Anderson","CAR","WR","12.7","1","12.7"
"102","Zay Jones","LV","WR","12.6","1","12.6"
"102","Myles Gaskin","MIA","RB","12.6","1","12.6"
"104","Justin Jefferson","MIN","WR","12.5","1","12.5"
"105","Robert Woods","LAR","WR","12.4","1","12.4"
"106","Kenneth Gainwell","PHI","RB","12.3","1","12.3"
"107","Quintez Cephus","DET","WR","12.2","1","12.2"
"107","Noah Fant","DEN","TE","12.2","1","12.2"
"109","Bryan Edwards","LV","WR","12.1","1","12.1"
"109","DeVante Parker","MIA","WR","12.1","1","12.1"
"109","James White","NE","RB","12.1","1","12.1"
"112","Matt Gay","LAR","K","12.0","1","12.0"
"112","Greg Zuerlein","DAL","K","12.0","1","12.0"
"112","Dustin Hopkins","Multi","K","12.0","1","12.0"
"112","Ben Roethlisberger","PIT","QB","12.0","1","12.0"
"112","Logan Thomas","WAS","TE","12.0","1","12.0"
"112","Chris Boswell","PIT","K","12.0","1","12.0"
"112","Gabriel Davis","BUF","WR","12.0","1","12.0"
"112","Kenyan Drake","LV","RB","12.0","1","12.0"
"120","David Johnson","HOU","RB","11.8","1","11.8"
"120","George Kittle","SF","TE","11.8","1","11.8"
"120","Tyler Higbee","LAR","TE","11.8","1","11.8"
"120","Antonio Gibson","WAS","RB","11.8","1","11.8"
"124","Damien Harris","NE","RB","11.7","1","11.7"
"124","Austin Ekeler","LAC","RB","11.7","1","11.7"
"126","Anthony Schwartz","CLE","WR","11.6","1","11.6"
"127","Justin Tucker","BAL","K","11.0","1","11.0"
"127","Daniel Carlson","LV","K","11.0","1","11.0"
"127","Tyler Bass","BUF","K","11.0","1","11.0"
"127","Nick Folk","NE","K","11.0","1","11.0"
"127","Evan McPherson","CIN","K","11.0","1","11.0"
"127","Devin Singletary","BUF","RB","11.0","1","11.0"
"133","Leonard Fournette","TB","RB","10.9","1","10.9"
"134","Rondale Moore","ARI","WR","10.8","1","10.8"
"134","James O'Shaughnessy","JAC","TE","10.8","1","10.8"
"136","Pharaoh Brown","HOU","TE","10.7","1","10.7"
"136","Derrick Henry","TEN","RB","10.7","1","10.7"
"138","Jared Cook","LAC","TE","10.6","1","10.6"
"138","David Njoku","CLE","TE","10.6","1","10.6"
"138","Taylor Heinicke","WAS","QB","10.6","1","10.6"
"138","Davante Adams","GB","WR","10.6","1","10.6"
"142","Dalton Schultz","DAL","TE","10.5","1","10.5"
"143","Kenny Golladay","NYG","WR","10.4","1","10.4"
"143","Jakobi Meyers","NE","WR","10.4","1","10.4"
"145","Trent Sherfield","SF","WR","10.3","1","10.3"
"146","Terry McLaurin","WAS","WR","10.2","1","10.2"
"146","Mike Davis","ATL","RB","10.2","1","10.2"
"146","Clyde Edwards-Helaire","KC","RB","10.2","1","10.2"
"146","Chester Rogers","TEN","WR","10.2","1","10.2"
"150","Calvin Ridley","ATL","WR","10.1","1","10.1"
"150","Braxton Berrios","NYJ","WR","10.1","1","10.1"
"152","Chase Claypool","PIT","WR","10.0","1","10.0"
"152","Harrison Butker","KC","K","10.0","1","10.0"
"152","Gerald Everett","SEA","TE","10.0","1","10.0"
"152","Philadelphia Eagles","PHI","DST","10.0","1","10.0"
"152","San Francisco 49ers","SF","DST","10.0","1","10.0"
"157","Jonnu Smith","NE","TE","9.8","1","9.8"
"158","Darius Slayton","NYG","WR","9.5","1","9.5"
"158","Allen Robinson II","CHI","WR","9.5","1","9.5"
"160","Cole Kmet","CHI","TE","9.2","1","9.2"
"160","JuJu Smith-Schuster","PIT","WR","9.2","1","9.2"
"160","Chris Manhertz","JAC","TE","9.2","1","9.2"
"160","Emmanuel Sanders","BUF","WR","9.2","1","9.2"
"164","Brandon McManus","DEN","K","9.0","1","9.0"
"164","Aldrick Rosas","Multi","K","9.0","1","9.0"
"164","Carolina Panthers","CAR","DST","9.0","1","9.0"
"167","Kalif Raymond","DET","WR","8.9","1","8.9"
"168","JaMycal Hasty","SF","RB","8.8","1","8.8"
"168","Latavius Murray","BAL","RB","8.8","1","8.8"
"170","Cordarrelle Patterson","ATL","RB","8.7","1","8.7"
"171","Albert Okwuegbunam","DEN","TE","8.6","1","8.6"
"172","Phillip Lindsay","Multi","RB","8.5","1","8.5"
"173","James Robinson","JAC","RB","8.4","1","8.4"
"174","Tony Pollard","DAL","RB","8.3","1","8.3"
"174","Marquise Goodwin","CHI","WR","8.3","1","8.3"
"176","Dawson Knox","BUF","TE","8.1","1","8.1"
"176","Tyler Conklin","MIN","TE","8.1","1","8.1"
"178","New England Patriots","NE","DST","8.0","1","8.0"
"178","Chris Hogan","NO","WR","8.0","1","8.0"
"178","Los Angeles Rams","LAR","DST","8.0","1","8.0"
"178","Greg Joseph","MIN","K","8.0","1","8.0"
"178","Tristan Vizcaino","LAC","K","8.0","1","8.0"
"178","Denver Broncos","DEN","DST","8.0","1","8.0"
"178","Damien Williams","CHI","RB","8.0","1","8.0"
"178","Matt Prater","ARI","K","8.0","1","8.0"
"186","Jalen Guyton","LAC","WR","7.9","1","7.9"
"187","Carlos Hyde","JAC","RB","7.8","1","7.8"
"188","Michael Gallup","DAL","WR","7.6","1","7.6"
"188","Darnell Mooney","CHI","WR","7.6","1","7.6"
"190","Matt Ryan","ATL","QB","7.4","1","7.4"
"191","Kyle Pitts","ATL","TE","7.1","1","7.1"
"191","KJ Hamler","DEN","WR","7.1","1","7.1"
"193","Dallas Cowboys","DAL","DST","7.0","1","7.0"
"193","Las Vegas Raiders","LV","DST","7.0","1","7.0"
"193","Jake Elliott","PHI","K","7.0","1","7.0"
"193","Houston Texans","HOU","DST","7.0","1","7.0"
"193","Ryan Santoso","Multi","K","7.0","1","7.0"
"193","Ryan Succop","TB","K","7.0","1","7.0"
"199","Hayden Hurst","ATL","TE","6.8","1","6.8"
"200","Will Dissly","SEA","TE","6.7","1","6.7"
"200","Justin Fields","CHI","QB","6.7","1","6.7"
"202","Henry Ruggs III","LV","WR","6.6","1","6.6"
"203","Andy Dalton","CHI","QB","6.5","1","6.5"
"204","Tony Jones Jr.","NO","RB","6.3","1","6.3"
"204","Jeremy McNichols","TEN","RB","6.3","1","6.3"
"206","Alec Ingold","LV","RB","6.2","1","6.2"
"206","Tyler Boyd","CIN","WR","6.2","1","6.2"
"208","Keith Smith","ATL","RB","6.1","1","6.1"
"208","Hunter Henry","NE","TE","6.1","1","6.1"
"210","Seattle Seahawks","SEA","DST","6.0","1","6.0"
"210","Miami Dolphins","MIA","DST","6.0","1","6.0"
"210","Jason Sanders","MIA","K","6.0","1","6.0"
"210","Austin Seibert","DET","K","6.0","1","6.0"
"210","Younghoe Koo","ATL","K","6.0","1","6.0"
"210","KJ Hill Jr.","LAC","WR","6.0","1","6.0"
"216","Ezekiel Elliott","DAL","RB","5.9","1","5.9"
"216","Najee Harris","PIT","RB","5.9","1","5.9"
"216","Michael Pittman Jr.","IND","WR","5.9","1","5.9"
"216","Julio Jones","TEN","WR","5.9","1","5.9"
"220","Austin Hooper","CLE","TE","5.7","1","5.7"
"221","Terrace Marshall Jr.","CAR","WR","5.6","1","5.6"
"221","Tyler Kroft","NYJ","TE","5.6","1","5.6"
"223","C.J. Uzomah","CIN","TE","5.5","1","5.5"
"224","Zach Ertz","Multi","TE","5.4","1","5.4"
"224","Cedrick Wilson Jr.","DAL","WR","5.4","1","5.4"
"224","Mike Evans","TB","WR","5.4","1","5.4"
"227","Quez Watkins","PHI","WR","5.3","1","5.3"
"227","James Conner","ARI","RB","5.3","1","5.3"
"229","Ryan Griffin","NYJ","TE","5.2","1","5.2"
"230","Javonte Williams","DEN","RB","5.1","1","5.1"
"230","Jack Doyle","IND","TE","5.1","1","5.1"
"232","Mark Andrews","BAL","TE","5.0","1","5.0"
"232","Blake Jarwin","DAL","TE","5.0","1","5.0"
"232","Minnesota Vikings","MIN","DST","5.0","1","5.0"
"232","Cincinnati Bengals","CIN","DST","5.0","1","5.0"
"232","Kansas City Chiefs","KC","DST","5.0","1","5.0"
"232","Denzel Mims","NYJ","WR","5.0","1","5.0"
"232","Washington Football Team","WAS","DST","5.0","1","5.0"
"239","Trinity Benson","DET","WR","4.9","1","4.9"
"239","Anthony Firkser","TEN","TE","4.9","1","4.9"
"239","Mecole Hardman","KC","WR","4.9","1","4.9"
"239","Damiere Byrd","CHI","WR","4.9","1","4.9"
"243","Salvon Ahmed","MIA","RB","4.8","1","4.8"
"243","Adam Trautman","NO","TE","4.8","1","4.8"
"245","Marquez Valdes-Scantling","GB","WR","4.7","1","4.7"
"245","Chris Conley","HOU","WR","4.7","1","4.7"
"247","Mike Strachan","IND","WR","4.6","1","4.6"
"248","A.J. Green","ARI","WR","4.5","1","4.5"
"249","Trey Lance","SF","QB","4.4","1","4.4"
"250","Amon-Ra St. Brown","DET","WR","4.3","1","4.3"
"250","Randall Cobb","GB","WR","4.3","1","4.3"
"252","Aaron Jones","GB","RB","4.2","1","4.2"
"253","DeSean Jackson","Multi","WR","4.1","1","4.1"
"254","Rodrigo Blankenship","IND","K","4.0","1","4.0"
"254","New York Jets","NYJ","DST","4.0","1","4.0"
"254","Indianapolis Colts","IND","DST","4.0","1","4.0"
"254","Jason Myers","SEA","K","4.0","1","4.0"
"254","Baltimore Ravens","BAL","DST","4.0","1","4.0"
"254","New York Giants","NYG","DST","4.0","1","4.0"
"254","Los Angeles Chargers","LAC","DST","4.0","1","4.0"
"261","Samaje Perine","CIN","RB","3.9","1","3.9"
"261","Ameer Abdullah","Multi","RB","3.9","1","3.9"
"263","D'Wayne Eskridge","SEA","WR","3.8","1","3.8"
"264","Saquon Barkley","NYG","RB","3.7","1","3.7"
"265","Ty Johnson","NYJ","RB","3.6","1","3.6"
"265","Allen Lazard","GB","WR","3.6","1","3.6"
"265","AJ Dillon","GB","RB","3.6","1","3.6"
"268","Patrick Ricard","BAL","RB","3.5","1","3.5"
"269","Parris Campbell","IND","WR","3.4","1","3.4"
"269","Tyrell Williams","DET","WR","3.4","1","3.4"
"269","Pat Freiermuth","PIT","TE","3.4","1","3.4"
"269","Malik Taylor","GB","WR","3.4","1","3.4"
"273","Aaron Rodgers","GB","QB","3.3","1","3.3"
"274","Giovani Bernard","TB","RB","3.2","1","3.2"
"275","Marcus Mariota","LV","QB","3.1","1","3.1"
"276","James Washington","PIT","WR","3.0","1","3.0"
"276","Adam Humphries","WAS","WR","3.0","1","3.0"
"276","Josh Lambo","JAC","K","3.0","1","3.0"
"276","Chase McLaughlin","CLE","K","3.0","1","3.0"
"276","Mason Crosby","GB","K","3.0","1","3.0"
"276","Michael Carter","NYJ","RB","3.0","1","3.0"
"282","Amari Rodgers","GB","WR","2.9","1","2.9"
"282","C.J. Ham","MIN","RB","2.9","1","2.9"
"282","Marcedes Lewis","GB","TE","2.9","1","2.9"
"282","Eric Ebron","PIT","TE","2.9","1","2.9"
"286","Robert Tonyan","GB","TE","2.8","1","2.8"
"286","Kyle Rudolph","NYG","TE","2.8","1","2.8"
"288","Kendrick Bourne","NE","WR","2.7","1","2.7"
"288","Joshua Palmer","LAC","WR","2.7","1","2.7"
"288","Larry Rountree III","LAC","RB","2.7","1","2.7"
"288","Ian Thomas","CAR","TE","2.7","1","2.7"
"288","Cam Sims","WAS","WR","2.7","1","2.7"
"288","Harrison Bryant","CLE","TE","2.7","1","2.7"
"294","Dan Arnold","Multi","TE","2.6","1","2.6"
"295","Tevin Coleman","NYJ","RB","2.4","1","2.4"
"295","Chuba Hubbard","CAR","RB","2.4","1","2.4"
"295","Courtland Sutton","DEN","WR","2.4","1","2.4"
"295","Marquez Callaway","NO","WR","2.4","1","2.4"
"299","Devontae Booker","NYG","RB","2.3","1","2.3"
"300","Dede Westbrook","MIN","WR","2.1","1","2.1"
"300","Jimmy Graham","CHI","TE","2.1","1","2.1"
"302","Raheem Mostert","SF","RB","2.0","1","2.0"
"302","Tampa Bay Buccaneers","TB","DST","2.0","1","2.0"
"302","Nick Westbrook-Ikhine","TEN","WR","2.0","1","2.0"
"302","Cairo Santos","CHI","K","2.0","1","2.0"
"302","DeeJay Dallas","SEA","RB","2.0","1","2.0"
"302","Buffalo Bills","BUF","DST","2.0","1","2.0"
"308","Demarcus Robinson","KC","WR","1.9","1","1.9"
"308","Durham Smythe","MIA","TE","1.9","1","1.9"
"310","Kadarius Toney","NYG","WR","1.8","1","1.8"
"311","Kyle Juszczyk","SF","RB","1.7","1","1.7"
"311","Eric Saubert","DEN","TE","1.7","1","1.7"
"311","Nico Collins","HOU","WR","1.7","1","1.7"
"311","Justin Jackson","LAC","RB","1.7","1","1.7"
"311","Mohamed Sanu Sr.","SF","WR","1.7","1","1.7"
"316","Devin Duvernay","BAL","WR","1.6","1","1.6"
"316","Rex Burkhead","HOU","RB","1.6","1","1.6"
"316","Malcolm Brown","MIA","RB","1.6","1","1.6"
"316","Gary Brightwell","NYG","RB","1.6","1","1.6"
"316","C.J. Board","NYG","WR","1.6","1","1.6"
"316","Alexander Mattison","MIN","RB","1.6","1","1.6"
"316","Byron Pringle","KC","WR","1.6","1","1.6"
"316","Tyron Johnson","Multi","WR","1.6","1","1.6"
"324","Mike Thomas","CIN","WR","1.5","1","1.5"
"324","Blake Bell","KC","TE","1.5","1","1.5"
"324","Ty Montgomery","NO","RB","1.5","1","1.5"
"327","Donovan Peoples-Jones","CLE","WR","1.4","1","1.4"
"327","Kylin Hill","GB","RB","1.4","1","1.4"
"329","Darren Fells","Multi","TE","1.2","1","1.2"
"330","Stephen Anderson","LAC","TE","1.1","1","1.1"
"331","Detroit Lions","DET","DST","1.0","1","1.0"
"331","Cleveland Browns","CLE","DST","1.0","1","1.0"
"331","Michael Badgley","Multi","K","1.0","1","1.0"
"331","Graham Gano","NYG","K","1.0","1","1.0"
"335","Jaret Patterson","WAS","RB","0.9","1","0.9"
"336","J.D. McKissic","WAS","RB","0.8","1","0.8"
"336","Rashaad Penny","SEA","RB","0.8","1","0.8"
"336","Zach Gentry","PIT","TE","0.8","1","0.8"
"336","Dyami Brown","WAS","WR","0.8","1","0.8"
"340","Jordan Love","GB","QB","0.7","1","0.7"
"340","Ryan Fitzpatrick","WAS","QB","0.7","1","0.7"
"340","Elijah Moore","NYJ","WR","0.7","1","0.7"
"343","Trenton Cannon","Multi","RB","0.5","1","0.5"
"343","Brandon Bolden","NE","RB","0.5","1","0.5"
"343","Freddie Swain","SEA","WR","0.5","1","0.5"
"346","Matt Breida","BUF","RB","0.4","1","0.4"
"346","Darrel Williams","KC","RB","0.4","1","0.4"
"346","Jacoby Brissett","MIA","QB","0.4","1","0.4"
"349","Sony Michel","LAR","RB","0.2","1","0.2"
"349","Mekhi Sargent","Multi","RB","0.2","1","0.2"
"349","Taysom Hill","NO","QB","0.2","1","0.2"
"349","Michael Burton","KC","RB","0.2","1","0.2"
"349","Gabe Nabers","LAC","RB","0.2","1","0.2"
"354","Rhamondre Stevenson","NE","RB","0.1","1","0.1"
"355","Tom Kennedy","DET","WR","0.0","1","0.0"
"355","Atlanta Falcons","ATL","DST","0.0","1","0.0"
"355","Sewo Olonilua","DAL","RB","0.0","1","0.0"
"355","Ray-Ray McCloud","PIT","WR","0.0","1","0.0"
"355","Matt Ammendola","NYJ","K","0.0","1","0.0"
"355","Ashton Dulin","IND","WR","0.0","1","0.0"
"355","Cameron Nizialek","ATL","K","0.0","1","0.0"
"355","Josh Oliver","BAL","TE","0.0","1","0.0"
"355","Geoff Swaim","TEN","TE","0.0","1","0.0"
"355","Tommy Tremble","CAR","TE","0.0","1","0.0"
"355","Devin Smith","JAC","WR","0.0","1","0.0"
"355","Brandon Aiyuk","SF","WR","0.0","1","0.0"
"355","Jamal Agnew","JAC","WR","0.0","1","0.0"
"355","Khari Blasingame","TEN","RB","0.0","1","0.0"
"355","Nsimba Webster","CHI","WR","0.0","1","0.0"
"355","Eric Tomlinson","BAL","TE","0.0","1","0.0"
"355","Tarik Cohen","CHI","RB","0.0","1","0.0"
"355","Penny Hart","SEA","WR","0.0","1","0.0"
"355","DeAndre Carter","WAS","WR","0.0","1","0.0"
"355","Jaydon Mickens","Multi","WR","0.0","1","0.0"
"355","Andre Roberts","Multi","WR","0.0","1","0.0"
"355","Jonathan Ward","ARI","RB","0.0","1","0.0"
"355","Russell Gage","ATL","WR","0.0","1","0.0"
"355","Dare Ogunbowale","JAC","RB","0.0","1","0.0"
"355","Jared Pinkney","DET","TE","0.0","1","0.0"
"355","Ihmir Smith-Marsette","MIN","WR","0.0","1","0.0"
"355","Diontae Spencer","DEN","WR","0.0","1","0.0"
"355","Justin Hardee","NYJ","WR","0.0","1","0.0"
"355","Andy Janovich","CLE","RB","0.0","1","0.0"
"355","Ty Long","LAC","K","0.0","1","0.0"
"355","Albert Wilson","MIA","WR","0.0","1","0.0"
"355","Daniel Brown","NYJ","TE","0.0","1","0.0"
"355","Donald Parham Jr.","LAC","TE","0.0","1","0.0"
"355","Marcus Kemp","KC","WR","0.0","1","0.0"
"355","Mike Gesicki","MIA","TE","0.0","1","0.0"
"355","Spencer Brown","CAR","RB","0.0","1","0.0"
"355","J.J. Arcega-Whiteside","PHI","WR","0.0","1","0.0"
"355","Jordan Akins","HOU","TE","0.0","1","0.0"
"355","Demetric Felton","CLE","RB","0.0","1","0.0"
"355","Khalil Herbert","CHI","RB","0.0","1","0.0"
"355","Tennessee Titans","TEN","DST","0.0","1","0.0"
"355","Chicago Bears","CHI","DST","0.0","1","0.0"
"355","Travis Homer","SEA","RB","0.0","1","0.0"
"355","Maxx Williams","ARI","TE","0.0","1","0.0"
"355","Mack Hollins","MIA","WR","0.0","1","0.0"
"355","Chris Herndon IV","MIN","TE","0.0","1","0.0"
"355","Tyler Johnson","TB","WR","0.0","1","0.0"
"355","Dominique Dafney","GB","TE","0.0","1","0.0"
"355","Jake Funk","LAR","RB","0.0","1","0.0"
"355","Mo Alie-Cox","IND","TE","0.0","1","0.0"
"355","Demetrius Harris","ARI","TE","0.0","1","0.0"
"355","Willie Snead IV","Multi","WR","0.0","1","0.0"
"355","Kaden Smith","NYG","TE","0.0","1","0.0"
"355","Derek Watt","PIT","RB","0.0","1","0.0"
"355","Feleipe Franks","ATL","QB","0.0","1","0.0"
"355","Boston Scott","PHI","RB","0.0","1","0.0"
"355","Wayne Gallman Jr.","Multi","RB","0.0","1","0.0"
"355","Jeff Smith","NYJ","WR","0.0","1","0.0"
"355","Darrell Daniels","ARI","TE","0.0","1","0.0"
"355","Benny Snell Jr.","PIT","RB","0.0","1","0.0"
"355","Elijhaa Penny","NYG","RB","0.0","1","0.0"
"355","Alex Erickson","CAR","WR","0.0","1","0.0"
"355","Corey Clement","DAL","RB","0.0","1","0.0"
"355","Elliott Fry","KC","K","0.0","1","0.0"
"355","Johnny Mundt","LAR","TE","0.0","1","0.0"
"355","Gunner Olszewski","NE","WR","0.0","1","0.0"
"355","Jakeem Grant Sr.","Multi","WR","0.0","1","0.0"
"422","Isaiah McKenzie","BUF","WR","-0.3","1","-0.3"
"423","Ronald Jones II","TB","RB","-0.6","1","-0.6"
"424","Jacksonville Jaguars","JAC","DST","-3.0","1","-3.0"
"425","Green Bay Packers","GB","DST","-4.0","1","-4.0"
""
""
