"Rank","Player","Team","Position","Points","Games","Avg"
"91","Greg Zuerlein","DAL","K","11.0","1","11.0"
"91","Arizona Cardinals","ARI","DST","11.0","1","11.0"
"91","Dustin Hopkins","Multi","K","11.0","1","11.0"
"91","Tampa Bay Buccaneers","TB","DST","11.0","1","11.0"
"100","Josh Reynolds","Multi","WR","10.9","1","10.9"
"101","Brock Wright","DET","TE","10.8","1","10.8"
"101","Odell Beckham Jr.","Multi","WR","10.8","1","10.8"
"103","Tevin Coleman","NYJ","RB","10.7","1","10.7"
"104","Marquise Brown","BAL","WR","10.5","1","10.5"
"105","Laquon Treadwell","JAC","WR","10.2","1","10.2"
"105","Jamison Crowder","NYJ","WR","10.2","1","10.2"
"105","Ja'Marr Chase","CIN","WR","10.2","1","10.2"
"108","Evan Engram","NYG","TE","10.1","1","10.1"
"109","Los Angeles Rams","LAR","DST","10.0","1","10.0"
"109","Pittsburgh Steelers","PIT","DST","10.0","1","10.0"
"109","Jason Sanders","MIA","K","10.0","1","10.0"
"109","Greg Joseph","MIN","K","10.0","1","10.0"
"113","Tyler Higbee","LAR","TE","9.8","1","9.8"
"114","Ryan Griffin","NYJ","TE","9.5","1","9.5"
"115","Joe Mixon","CIN","RB","9.4","1","9.4"
"115","Devontae Booker","NYG","RB","9.4","1","9.4"
"117","Dalton Schultz","DAL","TE","9.3","1","9.3"
"118","Stefon Diggs","BUF","WR","9.1","1","9.1"
"118","Jimmy Graham","CHI","TE","9.1","1","9.1"
"120","Seattle Seahawks","SEA","DST","9.0","1","9.0"
"120","San Francisco 49ers","SF","DST","9.0","1","9.0"
"120","Quez Watkins","PHI","WR","9.0","1","9.0"
"120","Jamaal Williams","DET","RB","9.0","1","9.0"
"120","Chris Boswell","PIT","K","9.0","1","9.0"
"120","Miami Dolphins","MIA","DST","9.0","1","9.0"
"120","Matt Prater","ARI","K","9.0","1","9.0"
"120","Mark Andrews","BAL","TE","9.0","1","9.0"
"128","Kyle Pitts","ATL","TE","8.8","1","8.8"
"129","Nyheim Hines","IND","RB","8.6","1","8.6"
"130","Brandon Aiyuk","SF","WR","8.5","1","8.5"
"131","Brandin Cooks","HOU","WR","8.4","1","8.4"
"132","New England Patriots","NE","DST","8.0","1","8.0"
"133","Deon Jackson","IND","RB","7.9","1","7.9"
"134","Adam Humphries","WAS","WR","7.8","1","7.8"
"134","Nick Vannett","NO","TE","7.8","1","7.8"
"134","Rhamondre Stevenson","NE","RB","7.8","1","7.8"
"137","Darnell Mooney","CHI","WR","7.7","1","7.7"
"138","Pat Freiermuth","PIT","TE","7.6","1","7.6"
"138","Adrian Peterson","Multi","RB","7.6","1","7.6"
"138","Olamide Zaccheaus","ATL","WR","7.6","1","7.6"
"141","Mack Hollins","MIA","WR","7.5","1","7.5"
"142","Chase Claypool","PIT","WR","7.4","1","7.4"
"143","Carlos Hyde","JAC","RB","7.3","1","7.3"
"143","Cameron Brate","TB","TE","7.3","1","7.3"
"143","Noah Fant","DEN","TE","7.3","1","7.3"
"146","Rashaad Penny","SEA","RB","7.2","1","7.2"
"146","Isaiah Ford","MIA","WR","7.2","1","7.2"
"146","Ashton Dulin","IND","WR","7.2","1","7.2"
"146","John Bates","WAS","TE","7.2","1","7.2"
"150","Cole Kmet","CHI","TE","7.1","1","7.1"
"151","Justin Tucker","BAL","K","7.0","1","7.0"
"151","Nick Folk","NE","K","7.0","1","7.0"
"151","Robbie Gould","SF","K","7.0","1","7.0"
"151","Ty Montgomery","NO","RB","7.0","1","7.0"
"151","Michael Badgley","Multi","K","7.0","1","7.0"
"151","Atlanta Falcons","ATL","DST","7.0","1","7.0"
"157","Myles Gaskin","MIA","RB","6.9","1","6.9"
"158","Trevor Lawrence","JAC","QB","6.8","1","6.8"
"159","Ezekiel Elliott","DAL","RB","6.7","1","6.7"
"159","Kenny Golladay","NYG","WR","6.7","1","6.7"
"161","Albert Wilson","MIA","WR","6.6","1","6.6"
"161","Damiere Byrd","CHI","WR","6.6","1","6.6"
"163","Mike Glennon","NYG","QB","6.5","1","6.5"
"163","Brandon Bolden","NE","RB","6.5","1","6.5"
"165","Mike Boone","DEN","RB","6.4","1","6.4"
"166","Laviska Shenault Jr.","JAC","WR","6.1","1","6.1"
"166","Amari Cooper","DAL","WR","6.1","1","6.1"
"166","Samaje Perine","CIN","RB","6.1","1","6.1"
"169","Brett Maher","NO","K","6.0","1","6.0"
"169","Ryan Succop","TB","K","6.0","1","6.0"
"169","Bryan Edwards","LV","WR","6.0","1","6.0"
"169","Brian Johnson","Multi","K","6.0","1","6.0"
"169","Cincinnati Bengals","CIN","DST","6.0","1","6.0"
"169","Minnesota Vikings","MIN","DST","6.0","1","6.0"
"175","Jared Cook","LAC","TE","5.9","1","5.9"
"176","Travis Kelce","KC","TE","5.7","1","5.7"
"177","Rex Burkhead","HOU","RB","5.5","1","5.5"
"177","Latavius Murray","BAL","RB","5.5","1","5.5"
"179","Kalif Raymond","DET","WR","5.3","1","5.3"
"179","Zack Moss","BUF","RB","5.3","1","5.3"
"181","Terry McLaurin","WAS","WR","5.2","1","5.2"
"181","Emmanuel Sanders","BUF","WR","5.2","1","5.2"
"183","Zay Jones","LV","WR","5.1","1","5.1"
"183","Albert Okwuegbunam","DEN","TE","5.1","1","5.1"
"185","Detroit Lions","DET","DST","5.0","1","5.0"
"185","C.J. Uzomah","CIN","TE","5.0","1","5.0"
"185","Younghoe Koo","ATL","K","5.0","1","5.0"
"185","Philadelphia Eagles","PHI","DST","5.0","1","5.0"
"185","Evan McPherson","CIN","K","5.0","1","5.0"
"190","Freddie Swain","SEA","WR","4.8","1","4.8"
"191","Ben Skowronek","LAR","WR","4.5","1","4.5"
"191","Wendell Smallwood","WAS","RB","4.5","1","4.5"
"193","Foster Moreau","LV","TE","4.4","1","4.4"
"194","Pharaoh Brown","HOU","TE","4.3","1","4.3"
"195","T.Y. Hilton","IND","WR","4.2","1","4.2"
"195","Tyreek Hill","KC","WR","4.2","1","4.2"
"197","Justin Jackson","LAC","RB","4.1","1","4.1"
"197","Demarcus Robinson","KC","WR","4.1","1","4.1"
"197","Pharoh Cooper","NYG","WR","4.1","1","4.1"
"197","Kyle Juszczyk","SF","RB","4.1","1","4.1"
"197","Devin Duvernay","BAL","WR","4.1","1","4.1"
"202","Jason Myers","SEA","K","4.0","1","4.0"
"202","Tajae Sharpe","ATL","WR","4.0","1","4.0"
"202","Denver Broncos","DEN","DST","4.0","1","4.0"
"202","Las Vegas Raiders","LV","DST","4.0","1","4.0"
"202","Brandon McManus","DEN","K","4.0","1","4.0"
"202","Tyler Bass","BUF","K","4.0","1","4.0"
"208","Kyle Rudolph","NYG","TE","3.8","1","3.8"
"209","Khalil Herbert","CHI","RB","3.7","1","3.7"
"209","Juwan Johnson","NO","TE","3.7","1","3.7"
"211","Devin Singletary","BUF","RB","3.6","1","3.6"
"211","Trent Sherfield","SF","WR","3.6","1","3.6"
"211","Mark Ingram II","Multi","RB","3.6","1","3.6"
"214","Courtland Sutton","DEN","WR","3.5","1","3.5"
"214","DeVonta Smith","PHI","WR","3.5","1","3.5"
"214","Ty Johnson","NYJ","RB","3.5","1","3.5"
"214","Corey Davis","NYJ","WR","3.5","1","3.5"
"214","Tre'Quan Smith","NO","WR","3.5","1","3.5"
"219","Noah Brown","DAL","WR","3.4","1","3.4"
"219","Dawson Knox","BUF","TE","3.4","1","3.4"
"221","Darius Slayton","NYG","WR","3.3","1","3.3"
"221","James O'Shaughnessy","JAC","TE","3.3","1","3.3"
"223","Marvin Jones Jr.","JAC","WR","3.1","1","3.1"
"223","Godwin Igwebuike","DET","RB","3.1","1","3.1"
"223","Royce Freeman","Multi","RB","3.1","1","3.1"
"223","Davis Mills","HOU","QB","3.1","1","3.1"
"223","Austin Walter","NYJ","RB","3.1","1","3.1"
"228","Jaydon Mickens","Multi","WR","3.0","1","3.0"
"228","New York Giants","NYG","DST","3.0","1","3.0"
"228","Buffalo Bills","BUF","DST","3.0","1","3.0"
"228","New Orleans Saints","NO","DST","3.0","1","3.0"
"228","Zach Gentry","PIT","TE","3.0","1","3.0"
"228","Washington Football Team","WAS","DST","3.0","1","3.0"
"234","C.J. Ham","MIN","RB","2.9","1","2.9"
"235","Zach Pascal","IND","WR","2.8","1","2.8"
"236","Will Dissly","SEA","TE","2.7","1","2.7"
"236","Demetrius Harris","ARI","TE","2.7","1","2.7"
"236","Brevin Jordan","HOU","TE","2.7","1","2.7"
"239","James Robinson","JAC","RB","2.5","1","2.5"
"239","Qadree Ollison","ATL","RB","2.5","1","2.5"
"241","A.J. Green","ARI","WR","2.4","1","2.4"
"241","Kene Nwangwu","MIN","RB","2.4","1","2.4"
"241","Byron Pringle","KC","WR","2.4","1","2.4"
"241","DeSean Jackson","Multi","WR","2.4","1","2.4"
"245","Donald Parham Jr.","LAC","TE","2.3","1","2.3"
"245","Salvon Ahmed","MIA","RB","2.3","1","2.3"
"245","Tyrod Taylor","HOU","QB","2.3","1","2.3"
"245","Eno Benjamin","ARI","RB","2.3","1","2.3"
"245","Jack Doyle","IND","TE","2.3","1","2.3"
"245","Marquez Callaway","NO","WR","2.3","1","2.3"
"251","Mecole Hardman","KC","WR","2.2","1","2.2"
"252","Braxton Berrios","NYJ","WR","2.1","1","2.1"
"252","Jonnu Smith","NE","TE","2.1","1","2.1"
"252","Cole Beasley","BUF","WR","2.1","1","2.1"
"255","Giovani Bernard","TB","RB","2.0","1","2.0"
"255","Malik Turner","DAL","WR","2.0","1","2.0"
"255","Cairo Santos","CHI","K","2.0","1","2.0"
"255","Zach Ertz","Multi","TE","2.0","1","2.0"
"255","Rondale Moore","ARI","WR","2.0","1","2.0"
"255","Baltimore Ravens","BAL","DST","2.0","1","2.0"
"255","Houston Texans","HOU","DST","2.0","1","2.0"
"262","Tavon Austin","JAC","WR","1.9","1","1.9"
"262","Tim Patrick","DEN","WR","1.9","1","1.9"
"262","KhaDarel Hodge","DET","WR","1.9","1","1.9"
"262","Patrick Ricard","BAL","RB","1.9","1","1.9"
"262","Garrett Griffin","NO","TE","1.9","1","1.9"
"267","Hunter Long","MIA","TE","1.8","1","1.8"
"267","Jauan Jennings","SF","WR","1.8","1","1.8"
"267","Jermar Jefferson","DET","RB","1.8","1","1.8"
"267","Kenyan Drake","LV","RB","1.8","1","1.8"
"267","Matt Breida","BUF","RB","1.8","1","1.8"
"272","Kendall Hinton","DEN","WR","1.7","1","1.7"
"272","Ray-Ray McCloud","PIT","WR","1.7","1","1.7"
"272","Jalen Reagor","PHI","WR","1.7","1","1.7"
"275","Dyami Brown","WAS","WR","1.6","1","1.6"
"275","Kendall Blanton","LAR","TE","1.6","1","1.6"
"275","Kylen Granson","IND","TE","1.6","1","1.6"
"275","DeAndre Carter","WAS","WR","1.6","1","1.6"
"279","Tyler Johnson","TB","WR","1.5","1","1.5"
"279","Breshad Perriman","TB","WR","1.5","1","1.5"
"281","Denzel Mims","NYJ","WR","1.4","1","1.4"
"281","Christian Kirk","ARI","WR","1.4","1","1.4"
"283","Benny Snell Jr.","PIT","RB","1.3","1","1.3"
"284","Peyton Barber","LV","RB","1.2","1","1.2"
"284","Ronald Jones II","TB","RB","1.2","1","1.2"
"284","Keith Smith","ATL","RB","1.2","1","1.2"
"287","New York Jets","NYJ","DST","1.0","1","1.0"
"287","Adam Thielen","MIN","WR","1.0","1","1.0"
"287","Matthew Wright","JAC","K","1.0","1","1.0"
"287","Mo Alie-Cox","IND","TE","1.0","1","1.0"
"291","Penny Hart","SEA","WR","0.9","1","0.9"
"292","Curtis Samuel","WAS","WR","0.8","1","0.8"
"292","Dede Westbrook","MIN","WR","0.8","1","0.8"
"294","Gerald Everett","SEA","TE","0.7","1","0.7"
"295","Nelson Agholor","NE","WR","0.6","1","0.6"
"296","Mekhi Sargent","Multi","RB","0.5","1","0.5"
"296","Mac Jones","NE","QB","0.5","1","0.5"
"298","Michael Burton","KC","RB","0.3","1","0.3"
"298","Kendrick Bourne","NE","WR","0.3","1","0.3"
"300","Jaret Patterson","WAS","RB","0.2","1","0.2"
"300","C.J. Beathard","JAC","QB","0.2","1","0.2"
"300","Jaylen Samuels","HOU","RB","0.2","1","0.2"
"303","John Ross","NYG","WR","0.0","1","0.0"
"303","Trenton Irwin","CIN","WR","0.0","1","0.0"
"303","Cody White","PIT","WR","0.0","1","0.0"
"303","Ka'imi Fairbairn","HOU","K","0.0","1","0.0"
"303","Tylan Wallace","BAL","WR","0.0","1","0.0"
"303","Trayveon Williams","CIN","RB","0.0","1","0.0"
"303","Allen Hurns","MIA","WR","0.0","1","0.0"
"303","Charlie Woerner","SF","TE","0.0","1","0.0"
"303","Rashod Bateman","BAL","WR","0.0","1","0.0"
"303","Rashod Berry","DET","TE","0.0","1","0.0"
"303","Alex Kessman","NYJ","K","0.0","1","0.0"
"303","Sammis Reyes","WAS","TE","0.0","1","0.0"
"303","Pooka Williams Jr.","CIN","RB","0.0","1","0.0"
"303","Rodney Adams","CHI","WR","0.0","1","0.0"
"303","Sandro Platzgummer","NYG","RB","0.0","1","0.0"
"303","Davion Davis","HOU","WR","0.0","1","0.0"
"303","Brandon Powell","LAR","WR","0.0","1","0.0"
"303","Kenny Yeboah","NYJ","TE","0.0","1","0.0"
"303","Luke Stocker","MIN","TE","0.0","1","0.0"
"303","Dan Chisena","MIN","WR","0.0","1","0.0"
"303","Jeff Wilson Jr.","SF","RB","0.0","1","0.0"
"303","Corey Clement","DAL","RB","0.0","1","0.0"
"303","Boston Scott","PHI","RB","0.0","1","0.0"
"303","Jeff Smith","NYJ","WR","0.0","1","0.0"
"303","Gunner Olszewski","NE","WR","0.0","1","0.0"
"303","Stephen Anderson","LAC","TE","0.0","1","0.0"
"303","Derek Watt","PIT","RB","0.0","1","0.0"
"303","Joshua Palmer","LAC","WR","0.0","1","0.0"
"303","James Washington","PIT","WR","0.0","1","0.0"
"303","Durham Smythe","MIA","TE","0.0","1","0.0"
"303","Andre Roberts","Multi","WR","0.0","1","0.0"
"303","Marcus Kemp","KC","WR","0.0","1","0.0"
"303","Chicago Bears","CHI","DST","0.0","1","0.0"
"303","Justin Hardee","NYJ","WR","0.0","1","0.0"
"303","DeeJay Dallas","SEA","RB","0.0","1","0.0"
"303","Dare Ogunbowale","JAC","RB","0.0","1","0.0"
"303","Ty Long","LAC","K","0.0","1","0.0"
"303","Alex Armah Jr.","Multi","RB","0.0","1","0.0"
"303","Stanley Morgan Jr.","CIN","WR","0.0","1","0.0"
"303","Matthew Slater","NE","WR","0.0","1","0.0"
"303","Dwayne Washington","NO","RB","0.0","1","0.0"
"303","Kenny Stills","NO","WR","0.0","1","0.0"
"303","Lee Smith","ATL","TE","0.0","1","0.0"
"303","JaMycal Hasty","SF","RB","0.0","1","0.0"
"303","Nico Collins","HOU","WR","0.0","1","0.0"
"303","Chris Conley","HOU","WR","0.0","1","0.0"
"303","Eric Tomlinson","BAL","TE","0.0","1","0.0"
"303","Josh Oliver","BAL","TE","0.0","1","0.0"
"351","Sam Ehlinger","IND","QB","-0.1","1","-0.1"
"351","Nate McCrary","BAL","RB","-0.1","1","-0.1"
"353","Diontae Spencer","DEN","WR","-2.0","1","-2.0"
"353","Travis Benjamin","SF","WR","-2.0","1","-2.0"
"353","N'Keal Harry","NE","WR","-2.0","1","-2.0"
"356","Jacksonville Jaguars","JAC","DST","-3.0","1","-3.0"
""
""
